unique_img,airplane,bear,bicycle,bird,boat,bottle,car,cat,chair,clock,dog,elephant,keyboard,knife,oven,truck
airplane1.png,0.15491849184036255,0.00586886378005147,0.25711309909820557,0.031189557164907455,0.05270598083734512,0.022863412275910378,0.023457910865545273,0.06198501214385033,0.1525636464357376,0.05383506044745445,0.026089755818247795,0.008647018112242222,0.07147592306137085,0.05708497762680054,0.00938886497169733,0.010812396183609962
airplane10.png,0.040802422910928726,0.021227777004241943,0.08440043777227402,0.07286687940359116,0.10247161984443665,0.04589391499757767,0.10083036869764328,0.07767828553915024,0.07950139790773392,0.0880945548415184,0.051760926842689514,0.02581156976521015,0.104762963950634,0.0663798376917839,0.017121240496635437,0.020395837724208832
airplane2.png,0.06495160609483719,0.014334641396999359,0.13946813344955444,0.07826810330152512,0.09693815559148788,0.02588007040321827,0.07343357801437378,0.04056147113442421,0.10395271331071854,0.04988180100917816,0.018185747787356377,0.014992587268352509,0.14822526276111603,0.08750142902135849,0.02262755110859871,0.020797178149223328
airplane3.png,0.12218958884477615,0.016807306557893753,0.11323351413011551,0.1341009885072708,0.0636272132396698,0.024871889501810074,0.05902525782585144,0.05092676356434822,0.16429196298122406,0.05632731691002846,0.029170699417591095,0.023563584312796593,0.06254249066114426,0.03991999104619026,0.024784177541732788,0.014617185108363628
airplane4.png,0.03709891065955162,0.027518274262547493,0.08198841661214828,0.11859523504972458,0.05626392737030983,0.04944116622209549,0.092038594186306,0.09436251223087311,0.08107487857341766,0.07311279326677322,0.05648426339030266,0.025184614583849907,0.10711433738470078,0.05719353258609772,0.025957033038139343,0.016571516171097755
airplane5.png,0.028402430936694145,0.031646501272916794,0.13242502510547638,0.10288067907094955,0.056200068444013596,0.03141877055168152,0.13341008126735687,0.08500175923109055,0.06113356724381447,0.06353931874036789,0.04647666588425636,0.02052360400557518,0.12626005709171295,0.04596718028187752,0.017857778817415237,0.016856493428349495
airplane6.png,0.037187881767749786,0.020264802500605583,0.09768800437450409,0.1030743345618248,0.04731909558176994,0.041658706963062286,0.08255547285079956,0.073023721575737,0.053838636726140976,0.09314855933189392,0.07890539616346359,0.020244412124156952,0.14278024435043335,0.07341200113296509,0.0205827783793211,0.014315962791442871
airplane7.png,0.10246815532445908,0.022328389808535576,0.1410214900970459,0.06089777126908302,0.060873404145240784,0.038120195269584656,0.05915636196732521,0.03608544170856476,0.06734918057918549,0.049079619348049164,0.030209612101316452,0.014652648009359837,0.11637870967388153,0.1392892748117447,0.028742821887135506,0.03334692865610123
airplane8.png,0.04223485663533211,0.02811647206544876,0.09039413928985596,0.1398162990808487,0.060795173048973083,0.047672878950834274,0.0636572316288948,0.06703716516494751,0.0803796797990799,0.07960827648639679,0.03860723227262497,0.017546087503433228,0.13960134983062744,0.07080206274986267,0.01894521899521351,0.014785831794142723
airplane9.png,0.02762630023062229,0.028897671028971672,0.05495510250329971,0.07492771744728088,0.09611621499061584,0.037830669432878494,0.0991288349032402,0.07655918598175049,0.06690660864114761,0.08995940536260605,0.051774684339761734,0.0185948945581913,0.1339409500360489,0.09499557316303253,0.034706734120845795,0.013079379685223103
