,accuracy,dprime
airplane1-bicycle2.png,0.009551875,-0.015254998051459356
airplane1-chair2.png,0.036249865,0.5322780178122584
airplane1-clock1.png,0.02320032,0.33651478322949546
airplane1-elephant1.png,0.001721171,-0.5969553982614251
airplane10-airplane1.png,0.012570778,0.08902448538498486
airplane10-bear3.png,0.000275156,-1.1267453630430033
airplane10-boat3.png,0.033201773,0.4925554318613081
airplane10-car3.png,0.0013343466,-0.675282383782112
airplane10-cat2.png,0.0045407885,-0.28072262482401866
airplane10-dog3.png,5.4973396e-05,-1.539277025556292
airplane10-elephant1.png,0.0036382985,-0.35566807580472615
airplane10-knife3.png,0.00015149276,-1.2844887201549136
airplane10-oven2.png,0.0021870618,-0.5215946932559437
airplane10-truck1.png,0.0018851928,-0.5685143532789168
airplane2-bear1.png,0.0038823874,-0.33388534585532215
airplane2-bicycle1.png,0.0137488255,0.12386552551066554
airplane2-bird3.png,0.004499985,-0.28381003974022656
airplane2-bottle1.png,0.118720844,1.1468397759093198
airplane2-cat1.png,0.0068064607,-0.13907325818229088
airplane2-dog1.png,0.0016037173,-0.6188798158585893
airplane3-airplane2.png,0.3961339,2.0648783407364877
airplane3-car1.png,0.0150780715,0.1602118096541858
airplane3-cat1.png,0.008970058,-0.03860653804261638
airplane3-chair3.png,0.00022970894,-1.1751206776432173
airplane3-clock1.png,0.01038604,0.016143550040528254
airplane3-dog1.png,0.0023126528,-0.503787889385845
airplane3-elephant1.png,0.002778307,-0.444614058661724
airplane3-keyboard2.png,0.0057216487,-0.20061687228991598
airplane3-oven1.png,0.12245302,1.1654338636201544
airplane4-airplane1.png,0.003802819,-0.3408477937007097
airplane4-bear3.png,0.0042294837,-0.304934077525262
airplane4-bicycle2.png,0.010118667,0.00632691806929131
airplane4-bird3.png,0.0054779975,-0.21585400677503452
airplane4-boat3.png,0.008633891,-0.052710595786382264
airplane4-bottle1.png,0.0014966271,-0.6401846056149494
airplane4-car1.png,0.006793425,-0.1397595529197595
airplane4-cat3.png,0.008885505,-0.04210982106551686
