unique_img,airplane,bear,bicycle,bird,boat,bottle,car,cat,chair,clock,dog,elephant,keyboard,knife,oven,truck
airplane1.png,0.7604618072509766,0.005685701966285706,0.03301672637462616,0.022441696375608444,0.018383091315627098,0.008237127214670181,0.007616211660206318,0.01595880091190338,0.016508378088474274,0.03527655452489853,0.009082364849746227,0.008373986929655075,0.016302311792969704,0.029643690213561058,0.006520526483654976,0.006490848492830992
airplane10.png,0.4842644929885864,0.02281789667904377,0.05023889243602753,0.04597492516040802,0.04151212424039841,0.011580017395317554,0.0192825049161911,0.059809859842061996,0.0287817120552063,0.015041865408420563,0.07601393759250641,0.014266381040215492,0.03376675769686699,0.06812892109155655,0.008733272552490234,0.01978641375899315
airplane2.png,0.5722578167915344,0.006051589269191027,0.042088184505701065,0.022997604683041573,0.04537563771009445,0.013353521935641766,0.012716385535895824,0.010466953739523888,0.05820875242352486,0.015998490154743195,0.0248571764677763,0.007685441989451647,0.02876872755587101,0.11517254263162613,0.01362707931548357,0.010374065488576889
airplane3.png,0.6359213590621948,0.01091060508042574,0.02338786981999874,0.04261210188269615,0.037413936108350754,0.010461218655109406,0.010486340150237083,0.06373322755098343,0.03173660486936569,0.01737176813185215,0.03157317265868187,0.008551684208214283,0.008195098489522934,0.04322519525885582,0.005547667387872934,0.018872085958719254
airplane4.png,0.5005727410316467,0.020101424306631088,0.06206957623362541,0.04864978790283203,0.04038335755467415,0.016666525974869728,0.020030174404382706,0.03747474029660225,0.074161097407341,0.012297127395868301,0.02037963829934597,0.01994679681956768,0.027253853157162666,0.06428169459104538,0.014513710513710976,0.021217728033661842
airplane5.png,0.6470913887023926,0.008753467351198196,0.022862574085593224,0.018182730302214622,0.0316031388938427,0.011972665786743164,0.010888178832828999,0.030898742377758026,0.02310987561941147,0.039957113564014435,0.01980835199356079,0.010884893126785755,0.020213376730680466,0.0788406953215599,0.014410734176635742,0.01052215788513422
airplane6.png,0.6839050054550171,0.017858749255537987,0.025652332231402397,0.0626753643155098,0.012629438191652298,0.007064450066536665,0.015844572335481644,0.02622625231742859,0.02367389015853405,0.009599696844816208,0.015866879373788834,0.00923383142799139,0.018427830189466476,0.046719346195459366,0.010029884055256844,0.014592476189136505
airplane7.png,0.5548626184463501,0.029981372877955437,0.025326840579509735,0.03263198956847191,0.025161555036902428,0.019560258835554123,0.018822692334651947,0.03030727058649063,0.04637167230248451,0.018344542011618614,0.028838396072387695,0.019829977303743362,0.03133057802915573,0.07932497560977936,0.0155442263931036,0.02376110665500164
airplane8.png,0.6013020873069763,0.008184943348169327,0.01994444616138935,0.020856773480772972,0.04640965536236763,0.010865731164813042,0.012300721369683743,0.04238566383719444,0.028404664248228073,0.017090972512960434,0.030961595475673676,0.007493358571082354,0.021647926419973373,0.09735704958438873,0.014569368213415146,0.020224902778863907
airplane9.png,0.6477794647216797,0.003485047724097967,0.02179497294127941,0.0134661253541708,0.03830866515636444,0.009295973926782608,0.0116890212520957,0.019771121442317963,0.03233473747968674,0.015576424077153206,0.010265685617923737,0.008338290266692638,0.06302351504564285,0.07071656733751297,0.015049567446112633,0.01910482533276081
bear1.png,0.006739197298884392,0.6688914895057678,0.009346531704068184,0.06344049423933029,0.008393763564527035,0.01431757491081953,0.027413278818130493,0.028877075761556625,0.009940529242157936,0.006558835972100496,0.05592302978038788,0.044070564210414886,0.017438558861613274,0.020630307495594025,0.0099945655092597,0.008024290204048157
bear10.png,0.027194663882255554,0.16306374967098236,0.056359339505434036,0.12199214100837708,0.06576480716466904,0.02273421734571457,0.024415111169219017,0.1381274312734604,0.028379520401358604,0.02788267657160759,0.06567630171775818,0.12967531383037567,0.021717078983783722,0.08013370633125305,0.015635544434189796,0.011248340830206871
bear2.png,0.01000514067709446,0.40817540884017944,0.006794490851461887,0.0469805970788002,0.029243268072605133,0.012883267365396023,0.022803600877523422,0.10587653517723083,0.01757729984819889,0.008639049716293812,0.21848535537719727,0.04373839497566223,0.012787604704499245,0.012277128174901009,0.035487100481987,0.008245773613452911
bear3.png,0.015995951369404793,0.11530725657939911,0.02522805519402027,0.013382871635258198,0.018658580258488655,0.009817564859986305,0.023511191830039024,0.04453473910689354,0.03011583350598812,0.020791206508874893,0.08105553686618805,0.48300275206565857,0.02145206928253174,0.03837646171450615,0.02239118702709675,0.03637877479195595
bear4.png,0.004626396577805281,0.29008984565734863,0.013351298868656158,0.01325304340571165,0.012443508952856064,0.007063082419335842,0.007925639860332012,0.042626336216926575,0.005850212182849646,0.013463882729411125,0.07662661373615265,0.4630364775657654,0.009069563820958138,0.02248050831258297,0.011322488076984882,0.006771053187549114
bear5.png,0.008512478321790695,0.5863147377967834,0.007180629763752222,0.024349162355065346,0.025028377771377563,0.012329738587141037,0.016175538301467896,0.07042334973812103,0.01544575858861208,0.02141326479613781,0.04621139541268349,0.08724544197320938,0.03211731091141701,0.01837184652686119,0.018816111609339714,0.010064822621643543
bear6.png,0.03463072329759598,0.038675323128700256,0.031470008194446564,0.08126670867204666,0.031563978642225266,0.0963502898812294,0.03917749226093292,0.11866211146116257,0.09805986285209656,0.014863494783639908,0.1499977707862854,0.07893026620149612,0.06728453189134598,0.07986979931592941,0.019530493766069412,0.019667118787765503
bear7.png,0.014250801876187325,0.07431858032941818,0.02430398017168045,0.03832192346453667,0.05203205347061157,0.07367337495088577,0.03456622362136841,0.139199897646904,0.11766227334737778,0.025546656921505928,0.06607285141944885,0.08875779062509537,0.07892722636461258,0.08578688651323318,0.06959053874015808,0.016988899558782578
bear8.png,0.019104130566120148,0.20346614718437195,0.012564781121909618,0.09989192336797714,0.041107308119535446,0.047021184116601944,0.03448985144495964,0.14839494228363037,0.029728075489401817,0.012541511096060276,0.18713435530662537,0.045363880693912506,0.028423313051462173,0.043160513043403625,0.039427850395441055,0.008180249482393265
bear9.png,0.011540809646248817,0.1447780579328537,0.014486348256468773,0.05798874795436859,0.04024576395750046,0.03391820937395096,0.02043636329472065,0.09217680245637894,0.022668879479169846,0.024884864687919617,0.19692160189151764,0.21647967398166656,0.03464135155081749,0.05254692584276199,0.028771838173270226,0.007513652555644512
bicycle1.png,0.013489126227796078,0.0031375878024846315,0.677720308303833,0.010345689952373505,0.015903225168585777,0.016290847212076187,0.015630898997187614,0.016391877084970474,0.06299781054258347,0.02438950724899769,0.02310364320874214,0.01526146475225687,0.027334028854966164,0.04689369350671768,0.01479426585137844,0.016316018998622894
bicycle10.png,0.008640279062092304,0.004809136036783457,0.7773623466491699,0.01652243547141552,0.01266880240291357,0.008428879082202911,0.017965489998459816,0.018963176757097244,0.021464571356773376,0.03934026136994362,0.01549158152192831,0.005725340452045202,0.018961889669299126,0.014880961738526821,0.010780652984976768,0.007994242012500763
bicycle2.png,0.011479084379971027,0.0036786217242479324,0.697058916091919,0.016892341896891594,0.014153816737234592,0.008510099723935127,0.021481601521372795,0.015371707268059254,0.0474892184138298,0.028866682201623917,0.031247543171048164,0.00948411040008068,0.041255705058574677,0.03011445142328739,0.010058523155748844,0.012857521884143353
bicycle3.png,0.002669070614501834,0.0003683443646878004,0.9663973450660706,0.0014839691575616598,0.0008055795333348215,0.0007705786265432835,0.004103860352188349,0.001087466487661004,0.004965685307979584,0.0011342959478497505,0.0025291298516094685,0.0002748002007137984,0.0012345800641924143,0.0012592992279678583,0.0005395613261498511,0.01037647109478712
bicycle4.png,0.0019785540644079447,0.0007251433562487364,0.9546822905540466,0.002200811170041561,0.0018363998970016837,0.0018389157485216856,0.005380257964134216,0.0021550864912569523,0.005949005484580994,0.004733076319098473,0.0016053708968684077,0.0007039123447611928,0.002636088989675045,0.003041994757950306,0.0011934295762330294,0.00933968834578991
bicycle5.png,0.003862854326143861,0.0005827389541082084,0.9536479711532593,0.0018996887374669313,0.003118832129985094,0.0010533489985391498,0.002129807835444808,0.0020396842155605555,0.014942615292966366,0.0022280998528003693,0.004174983128905296,0.0006908933282829821,0.002008449751883745,0.0018976535648107529,0.0012753638438880444,0.004446979146450758
bicycle6.png,0.029621852561831474,0.00721471942961216,0.7181556820869446,0.02213742956519127,0.021013004705309868,0.007665226235985756,0.020872492343187332,0.014331533573567867,0.01813138648867607,0.008391639217734337,0.04518800228834152,0.006661947816610336,0.0195209551602602,0.03211065009236336,0.006312923971563578,0.022670501843094826
bicycle7.png,0.015910930931568146,0.00245356815867126,0.7803572416305542,0.011345135048031807,0.010380915366113186,0.01400444284081459,0.00684385234490037,0.012344965711236,0.05632783845067024,0.015519714914262295,0.01480166893452406,0.0070449598133563995,0.011913134716451168,0.01970631815493107,0.004553947597742081,0.016491297632455826
bicycle8.png,0.0024906042963266373,0.001081444090232253,0.9571859240531921,0.002995195100083947,0.002240676200017333,0.0014986097812652588,0.003198049496859312,0.0031174104660749435,0.003919554408639669,0.004536069463938475,0.0026362857315689325,0.0016945131355896592,0.0031551336869597435,0.003410712815821171,0.0015216231113299727,0.005318272393196821
bicycle9.png,0.0020610562060028315,0.0013196804793551564,0.9200944900512695,0.003174770623445511,0.004309521988034248,0.0018083734903484583,0.004583692643791437,0.0025037548039108515,0.008601910434663296,0.018013354390859604,0.004632154479622841,0.00143042195122689,0.005162123590707779,0.009484177455306053,0.004122717771679163,0.008697946555912495
