unique_img,airplane,bear,bicycle,bird,boat,bottle,car,cat,chair,clock,dog,elephant,keyboard,knife,oven,truck
airplane1-bicycle2.png,0.0040292083,0.0014326236,0.0034109263,0.027454877,0.0041649872,0.1907376,0.0005928923,0.01150173,0.012680404,0.50757056,0.003170614,0.00036468808,0.0031550894,0.22627941,0.002067587,0.0013868334
airplane1-chair2.png,0.0006053069,0.00028708187,0.0029826392,0.0028331145,0.0063133263,0.23326477,0.00047017232,0.002550023,0.04612664,0.6182978,0.0010039852,0.00014627956,0.018740682,0.010954877,0.047827546,0.0075957375
airplane1-clock1.png,0.0014096458,0.0010306871,0.010285351,0.004548324,0.008215209,0.08568145,0.0035555693,0.009382748,0.072065204,0.72244465,0.0041769384,0.0016989922,0.011613176,0.047238026,0.0041723745,0.012481741
airplane1-elephant1.png,0.005976901,0.0010656542,0.0015470661,0.0018332314,0.0065766447,0.019992705,0.00044096622,0.0023027663,0.015338775,0.1407468,0.0011406031,0.0004418758,0.000986219,0.79954886,0.0009089243,0.001152028
airplane10-airplane1.png,0.005008729,0.000631494,0.0011518246,0.0010547286,0.007958668,0.063281566,0.002145068,0.005234734,0.012701677,0.70352215,0.0015406698,7.004966e-05,0.08305473,0.09281668,0.0076593044,0.0121678095
airplane10-bear3.png,0.0019036562,0.006999158,0.00049017684,0.027224563,0.012940593,0.15473437,0.0003708222,0.02654147,0.034490507,0.021445537,0.0023488079,0.0076626595,0.0036411246,0.69280463,0.005391406,0.0010105292
airplane10-boat3.png,0.0015255668,0.00137411,0.0010748052,0.0025537887,0.008847258,0.49853,0.019646175,0.001976065,0.06422778,0.2010884,0.0028965324,0.00043166563,0.007653821,0.015403079,0.015909584,0.1568613
airplane10-car3.png,0.007090749,0.00050727243,0.013225575,0.031875208,0.0107229585,0.60218304,0.011397601,0.0035859384,0.13316642,0.08131432,0.0029612237,0.0010258197,0.004552243,0.06780656,0.0019654147,0.026619602
airplane10-cat2.png,0.0012170855,0.0010145693,0.00025978737,0.0015971258,0.00075193605,0.23443687,0.0002789401,0.004991305,0.074645825,0.064507425,0.0022220428,0.00048387956,0.009902792,0.596748,0.00573645,0.0012060169
airplane10-dog3.png,0.00045071455,0.0034906426,0.00019132136,0.008009431,0.0019757994,0.65435565,0.0004048574,0.017042698,0.003420088,0.0016801432,0.008505375,6.201121e-05,0.0004908489,0.2912084,0.008005451,0.00070669584
airplane10-elephant1.png,0.007335482,0.0014617444,0.0010131854,0.0030816323,0.0039628455,0.018178895,0.00039097766,0.0035550967,0.04933488,0.045469083,0.0013244796,0.00048063256,0.0020049214,0.86047333,0.00086324103,0.0010696125
airplane10-knife3.png,0.0052942405,0.002004951,0.0007824555,0.006555971,0.0026334196,0.09198311,0.0028952286,0.003963371,0.047254372,0.18083324,0.0041446174,0.00084523926,0.030781861,0.58911693,0.028784366,0.0021266409
airplane10-oven2.png,0.00085013494,4.4633052e-05,0.00033507077,0.0007142422,0.0017610376,0.024791697,0.02161523,0.00052375044,0.5941743,0.008681871,0.0002802282,3.7001213e-05,0.007264117,0.00391606,0.32459348,0.010417177
airplane10-truck1.png,0.0028052197,0.00026158834,0.002995318,0.016958892,0.02128264,0.47929776,0.024138313,0.0025590763,0.32975212,0.061141416,0.001659568,0.00022228413,0.0027256068,0.012890026,0.009346801,0.0319634
airplane2-bear1.png,0.0010757649,0.02574753,0.00013382731,0.010557794,0.0027046816,0.04209752,0.00055438274,0.049989227,0.014936415,0.013468868,0.0038890676,0.0017573027,0.00077232544,0.81253654,0.018154027,0.0016247531
airplane2-bicycle1.png,0.0026614158,0.00070401357,0.081013456,0.014443104,0.006603064,0.7071379,0.0033102587,0.005208485,0.051802903,0.08517649,0.003593363,0.0004106356,0.006132908,0.022211771,0.0013538765,0.008236361
airplane2-bird3.png,0.0032710743,0.0006257558,0.00012866002,0.0019294645,0.0036056757,0.10098317,0.0014913373,0.0019746616,0.00096249033,0.003162073,0.0004693588,1.7698101e-05,0.00085839554,0.8731629,0.0044777235,0.0028796014
airplane2-bottle1.png,0.006144679,0.0008498873,0.011346271,0.0028544439,0.004248016,0.23635383,0.0010060659,0.0009553417,0.027740456,0.6556186,0.0015408836,0.0006923322,0.019921115,0.016108368,0.0034691906,0.011150499
airplane2-cat1.png,0.0020898122,0.0056392704,0.00031333568,0.008562632,0.0036106226,0.06924551,0.0017654982,0.06989743,0.11418112,0.10954803,0.006513358,0.00092515384,0.0035379473,0.45518458,0.14543107,0.0035546934
airplane2-dog1.png,6.116891e-05,0.030184695,3.224452e-05,0.066844255,0.0006625469,0.02163515,0.00023538433,0.84135836,0.0057715727,0.0050849174,0.006916722,0.00023825695,0.0002516544,0.0195084,0.0008765331,0.00033805484
airplane3-airplane2.png,0.00312199,0.000111034155,0.00015233562,0.0021491735,0.0012044495,0.01446841,0.0007146088,0.00044638725,0.002173556,0.9582216,0.00015119878,2.9100473e-05,0.0017339821,0.014800236,2.2374865e-05,0.00049953215
airplane3-car1.png,0.0008373072,0.00047780707,0.0049709105,0.005002445,0.0063180975,0.5435884,0.0037570861,0.0042152316,0.059977897,0.34171584,0.0018405352,0.0016715411,0.0056489953,0.0032237798,0.00065574935,0.01609834
airplane3-cat1.png,0.001359285,0.005364876,0.0002983478,0.004857461,0.0023536924,0.024056125,0.00042397247,0.025946967,0.010590666,0.1460281,0.0047064056,0.0009769498,0.0011240775,0.74125284,0.02975065,0.00090960437
airplane3-chair3.png,0.061792348,0.00267938,0.00131385,0.016532442,0.003001917,0.68962085,0.0007719864,0.0013268025,0.027515618,0.16975729,0.00093291,6.593532e-05,0.003699878,0.016577343,0.0015989988,0.0028124673
airplane3-clock1.png,0.00025652495,0.0010855912,0.0056915074,0.004949331,0.0048933793,0.4471031,0.001309271,0.009277712,0.020845074,0.48896518,0.001920547,0.0010001614,0.0014684865,0.0015445695,0.00017491927,0.0095146075
airplane3-dog1.png,0.00049611955,0.058549374,0.0004021716,0.012979268,0.006420368,0.05668228,0.00084896386,0.08011843,0.061524544,0.3184784,0.0119363945,0.01233179,0.0023593314,0.3700609,0.0049437913,0.0018678936
airplane3-elephant1.png,0.0070933094,0.0015333492,0.00082608697,0.0016380349,0.0063487752,0.011828175,0.0005960758,0.003092994,0.015023821,0.083462745,0.0011149144,0.0007967461,0.001190918,0.86303395,0.0011258086,0.0012943759
airplane3-keyboard2.png,0.001345357,0.0006330979,0.000894002,0.0014874331,0.00079197536,0.18570228,0.0017162393,0.016617486,0.007428017,0.17953514,0.002347393,0.00015351795,0.008948216,0.57531816,0.01630229,0.0007794265
airplane3-oven1.png,0.0029916265,0.000281947,0.00029008114,0.0035377603,0.0016235814,0.003646674,0.0010399595,0.0020515805,0.0024810173,0.8677326,0.00034650665,5.9456605e-05,0.0016177202,0.095502436,0.016238518,0.0005585584
airplane4-airplane1.png,0.0083827935,0.00214229,0.0018161348,0.0028723502,0.015903657,0.050827377,0.0039709657,0.009595346,0.024777299,0.41954145,0.0021858024,0.00013596666,0.21249488,0.19391297,0.035789613,0.015651133
airplane4-bear3.png,0.004200297,0.022699622,0.00058541493,0.031035146,0.0069605047,0.1105818,0.0010419688,0.044354882,0.026844827,0.02317912,0.0053613316,0.013139497,0.0030004736,0.69805086,0.007322451,0.0016418778
airplane4-bicycle2.png,0.016136004,0.003271454,0.012052463,0.05800634,0.0060990914,0.4804332,0.0025700494,0.014902636,0.095447995,0.19513406,0.0062951623,0.00074283313,0.0141550535,0.0693684,0.018855968,0.006529305
airplane4-bird3.png,0.0031837458,0.0035134093,0.0012714684,0.0052177496,0.018295245,0.25412577,0.0093943225,0.0026717265,0.08931864,0.0146210175,0.0056816996,0.00045843396,0.0053577307,0.39775968,0.045471836,0.14365758
airplane4-boat3.png,0.00096704595,0.00046474737,0.0011778488,0.0015544847,0.0035787784,0.78565687,0.0013029408,0.0005917222,0.02691033,0.08800861,0.0005536238,9.9039054e-05,0.00097434554,0.0038156186,0.0009674233,0.083376564
airplane4-bottle1.png,0.0006007278,0.00044783062,0.0044592307,0.002077994,0.0009870327,0.1471498,0.0011019895,0.0019383203,0.1138525,0.6624475,0.0019848815,0.0008625084,0.036390863,0.01617213,0.0042903116,0.005236378
airplane4-car1.png,0.0010980343,0.0004342477,0.015123063,0.0048478656,0.013433971,0.5776946,0.007208904,0.002869381,0.19465412,0.1333892,0.0025570332,0.00085477484,0.006713352,0.005181518,0.0011620569,0.032777846
airplane4-cat3.png,0.00034261734,0.0042882715,6.8135676e-05,0.0010180292,0.0009354461,0.09359871,0.0005861827,0.0057727066,0.041593414,0.014928362,0.0015650799,0.00018077083,0.0017293787,0.7910099,0.040788066,0.0015949744
airplane4-dog2.png,0.0028819465,0.008799752,0.0004569049,0.006946195,0.0076671364,0.18655084,0.0012852717,0.025483608,0.35828942,0.09792808,0.0071069747,0.0013431982,0.0046703643,0.26071826,0.024402458,0.0054696165
airplane4-elephant1.png,0.0052615474,0.002309923,0.00068564666,0.0024683827,0.0049436144,0.036633752,0.0005815616,0.0048737125,0.04541986,0.03543639,0.0017610133,0.00061682425,0.0014767305,0.8557285,0.0007120377,0.0010904704
airplane4-keyboard3.png,0.0010755856,0.001722569,0.0005609421,0.0037954187,0.0009783619,0.10709595,0.0019125901,0.018470451,0.11007761,0.06179978,0.0024485625,0.00035646776,0.020417385,0.60256577,0.065413624,0.0013090384
airplane4-knife1.png,0.0001572352,0.0001961249,6.869376e-05,0.0019029136,0.0003737875,0.97348,0.00078564737,0.00065379695,0.0043957485,0.0082338415,0.00026988113,1.846919e-05,0.0012938555,0.0011100922,0.004671933,0.00238796
airplane4-truck2.png,0.021469582,0.00025766078,0.00064729725,0.0016246025,0.03140622,0.16447847,0.11731336,0.00013684962,0.004020522,0.0030452635,0.00051557185,2.5552466e-05,0.0004789009,0.00042217187,0.0059345844,0.64822334
airplane5-bear2.png,0.008697671,0.13159876,0.0028900323,0.19982551,0.0040203054,0.060661368,0.0021781195,0.14709747,0.040130865,0.045161292,0.022606201,0.047296174,0.0054141623,0.2770653,0.00070764695,0.0046490366
airplane5-bicycle1.png,0.011891263,0.0010678179,0.11477251,0.049874097,0.079560556,0.20321834,0.025038332,0.005124273,0.15235476,0.27854645,0.0045034755,0.00076416717,0.01738689,0.019266078,0.00424543,0.032385528
airplane5-bird2.png,0.025026808,0.085485734,0.008324514,0.040555093,0.042061947,0.045563895,0.006073372,0.016036592,0.027005233,0.25156182,0.019299347,0.00219871,0.019424526,0.3239735,0.035829045,0.051579908
airplane5-boat3.png,0.009892656,0.0010811194,0.0121931685,0.004396806,0.011685806,0.32692084,0.004237139,0.0018030418,0.03857564,0.45907885,0.0024504068,0.0012250433,0.004502503,0.007943523,0.0017106844,0.11230276
airplane5-bottle3.png,0.0046905205,0.00096486864,0.004073248,0.0024734004,0.0048135207,0.062192153,0.0012687375,0.003809265,0.015883071,0.8279224,0.0020490887,0.0004869929,0.0093924785,0.050990924,0.002975277,0.0060140523
airplane5-chair3.png,0.033535443,0.0009249047,0.0012973276,0.0055275327,0.004373371,0.46556216,0.0028740405,0.0006068519,0.10601565,0.18910426,0.0010873262,0.00021696095,0.0055119763,0.015015968,0.0031629936,0.16518328
airplane5-dog3.png,0.00043519557,0.00092588534,0.00013597222,0.029981937,0.001497714,0.1053186,0.00040922582,0.4333464,0.011829609,0.0070721013,0.020834316,0.00035379492,0.0044644717,0.367897,0.01520445,0.00029334743
airplane5-knife1.png,0.014903869,0.005123143,0.005930618,0.017822742,0.00829125,0.25037032,0.0077855326,0.019955346,0.034167424,0.22872657,0.022768518,0.0016782645,0.030861942,0.25632608,0.051884945,0.04340345
