unique_img,airplane,bear,bicycle,bird,boat,bottle,car,cat,chair,clock,dog,elephant,keyboard,knife,oven,truck
airplane1.png,0.8285089135169983,0.0019432451808825135,0.025896020233631134,0.009866551496088505,0.0063640279695391655,0.0028723436407744884,0.002489502541720867,0.0035316990688443184,0.07307250052690506,0.0104497279971838,0.0012527917278930545,0.0005886678118258715,0.0023601772263646126,0.02611374668776989,0.0017246961360797286,0.0029652942903339863
airplane10.png,0.8813530206680298,0.012506778351962566,0.0041550537571311,0.023696744814515114,0.004763680975884199,0.0008995537064038217,0.002126447157934308,0.007008688524365425,0.017869403585791588,0.0012196883326396346,0.014790334738790989,0.002237583277747035,0.0044225528836250305,0.005684744566679001,0.0016430930700153112,0.01562254037708044
airplane2.png,0.7222815752029419,0.0011302182683721185,0.03467439115047455,0.007085565943270922,0.016958218067884445,0.0026755682192742825,0.005886868108063936,0.0018832075875252485,0.04067708179354668,0.006821183022111654,0.00386562617495656,0.0004311356751713902,0.012540573254227638,0.13636210560798645,0.0031046918593347073,0.003622091608121991
airplane3.png,0.8425489664077759,0.0024646050296723843,0.01749873347580433,0.021485406905412674,0.006643204018473625,0.00167665327899158,0.003330013481900096,0.015445883385837078,0.055825501680374146,0.007694344501942396,0.011467497795820236,0.0014058769447728992,0.0021736999042332172,0.005562273785471916,0.001431655022315681,0.003345766104757786
airplane4.png,0.9284197092056274,0.009753445163369179,0.001764993299730122,0.016061821952462196,0.0024662581272423267,0.0008201197488233447,0.001949035795405507,0.0065315100364387035,0.01105334423482418,0.0009545587236061692,0.004324149806052446,0.0008160258294083178,0.000929411849938333,0.0031926024239510298,0.0008000718662515283,0.01016299705952406
airplane5.png,0.9131275415420532,0.002532201586291194,0.004138344433158636,0.004846797790378332,0.003796904580667615,0.00222956296056509,0.006784574128687382,0.008341293781995773,0.02402365766465664,0.002535087987780571,0.0011125686578452587,0.0002618771104607731,0.0027911297511309385,0.014242087490856647,0.0013257808750495315,0.007910528220236301
airplane6.png,0.9707328081130981,0.0003758795210160315,0.001713503967039287,0.0034317648969590664,0.0008255304419435561,0.0002653105475474149,0.0009333526832051575,0.0004911872674711049,0.015188305638730526,0.00025159830693155527,0.000537523184902966,7.061018550302833e-05,0.0004061212530359626,0.003579865675419569,0.0003672260500025004,0.0008295728475786746
airplane7.png,0.7503849267959595,0.015395437367260456,0.011893779039382935,0.005212032236158848,0.006001275964081287,0.007756805047392845,0.013696916401386261,0.024705782532691956,0.04194997251033783,0.006536287255585194,0.005182548426091671,0.0029866104014217854,0.00836243201047182,0.038820382207632065,0.006731745786964893,0.054382942616939545
airplane8.png,0.9631720185279846,0.0022249554749578238,0.002906004199758172,0.0047245328314602375,0.0033923606388270855,0.00034635834163054824,0.001464498694986105,0.0021872962825000286,0.0024241809733211994,0.0017183852614834905,0.0018327004509046674,0.0005154295358806849,0.0014980500563979149,0.0079521918669343,0.000611953204497695,0.003029055893421173
airplane9.png,0.8946835994720459,0.0021505069453269243,0.015400879085063934,0.003948897123336792,0.00976607296615839,0.0009226001566275954,0.002402425045147538,0.0020399396307766438,0.03310393914580345,0.0030827366281300783,0.001049129874445498,0.0003949439851567149,0.003908631391823292,0.014094071462750435,0.002313269767910242,0.010738363489508629
